Text,target
"RT @Dreamdefenders: Eric Holder from #ferguson: ""I understand that mistrust. I am the Attorney General, but I am also a Black Man"" http://t…",1
@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 The Jews lived on 40% of Arabian peninsula before Mohammed began genocide.,1
"@aliabdalhamid @izrinhariri In Islam, the only ""innocent souls"" are Muslims.  Anyone else is fair game for any abuse.",1
"@nrllhkose @BBCPaulAdams Either that murdering scum wins or the murdering, sexist, genocidal Islamist scum wins.  Either way, scum wins.",1
@Vandaliser @sajid_fairooz @IsraeliRegime Don't rely on a single case. Read the pact of Umar.,1
@MaxBlumenthal Islamophobia - fear of this. http://t.co/Fewr2MFIqn,1
"@Love___Egypt @washingtonpost Muslims kill 50 times that many innocent non Muslims every day, so I don't care.",1
@Salon @TheMuslimGuy Do you think that the mindless little bozos at Salon understand that  Quran is full of bigotry. http://t.co/3JZwrONpWX,1
@Politics_PR @FoxNews Islamic no go zones are common knowledge except to idiots like you. http://t.co/dBRMAzGlyF,1
"RT @arrowsmithwoman: @sudixitca @KenRoth  It's a calculated Arab policy, to keep the Palestinians in a state of desperation to incite more …",1
@zh_ha89 Islam does nothing but freeze the status of women to the 7th century.,1
@discerningmumin That's idiotic. Not holding a sick terrorist god sacred is far from not holding anything sacred.,1
"@palmeye @Rudd1971 Since 90% of Muslim civilians are killed by Muslim terrorists, you Avatar is just propaganda.",1
"@yousufpoosuf @HillaryGuess Muslims are fighting Jews, Hindus, Buddhists, Christians, atheists and animists somewhere in the world.",1
@ginnysimmons @femfreq Who cares? The only issue is are they guilt or innocent.  All the rest is race baiting by assholes like you.,1
@MDBishop82 @railgirl1952 @LyndaG1963 @Coslopuss @MaxBlumenthal In fact Blumenthal's Palestinian friends behead gays.,1
"@mirebotan84 @RamiAlLolah Considering what those ""local Arabs"" did to Kurds, Christians, Assyrians, Ezidiz, etc., who cares.",1
@DawlatnaMansura The phony Allah worshiping madrassa rats will die at the hands of controllers a thousand miles away.,1
"@ummayman90 Again, you miss the point that god is not interested in military rule, phony frauds like Mohammed who benefit from it are #Islam",1
RT @Loretta778: @tdw1116 @Salon The terrorists themselves trumpet their allegiance to Allah and their religion. It's stupid to pretend away…,1
@Nigzzzk Do you grovel on the ground and fear other people that you have a personal relationship with?,1
"@congressman_aly I know that they force the same sexism, hatred and bigotry on their population that all Islamolunatics do.",1
"RT @Damocles247: PLEASE SIGN THIS PETITION + RETWEET
http://t.co/aWQOOqVlp0  #BanIslam
@LordThinker @FuckTheShitUSay @ukipwton @VileIslam @…",1
"@islam4libya5 @IslamRevlution @BintStranger No, Islam declared war on all humanity 1400 years ago. So all ""non believers"" despise Islam.",1
"@MuhammedSajjad @MaxBlumenthal Blumenthal fights for Palestine which has no freedom of speech, has honor killings, and beheads gays.",1
@HegartyKatie @femfreq Female engineers make 1.17 comp to male engineers. So without specific professional comparisons your info is useless.,1
@Sayfudeeen Why do you complain?  Islam has been ethnic cleansing everybody for 1400 years.  Isn't it time to return the favor?,1
@logicalmind11 And Islam is the cause of what the radicals are doing because the prophet Mohammed did the same things and they follow him.,1
@sajid_fairooz @IsraeliRegime Not a single one was left in many gulf states.  And the process of their extermination continues.,1
"@ZiOrim @_Median_ @RushetteNY @Banko40 And if someone risks their life to save me from a mass grave, they are welcome to my TV and toaster.",1
"@TheKnowledge @NomCookiesNom Muslims are not a race, idiot, they are a cult of murder and terrorism. http://t.co/4wKPDIkzm8",1
"RT @jemfleming: @riwired @GOP @VileIslam 'When the Muslim population in a region reaches a certain.. point, the agitation begins..' http://…",1
@congressman_aly All of Islam is blinded by hatred. The religion was built on hatred and intimidation. http://t.co/jpqOlzJRGi,1
@dankmtl Hard to get stupider than you. Still no change in ratios justified by anything Israel did.,1
@OmarShakir91 @EatingMyPeaz Hamaz never stopped it's war on Israel.  Islam never stopped it's war on humanity.,1
@SamihNewsam @MaxBlumenthal Both the Muslim men and their religious texts abuse women. http://t.co/KFlYgPtbQB,1
"@IAmThe1Teacher I have no religion, but I can accommodate Jews, Hindus, Christians, Buddhists, Taoist, Atheists.  But Islam is too cancerous",1
"RT @koda1950: @LeMarquand exactly WHAT has Islam EVER done other than subjugate women, kill and torture?!",1
"RT @PatDollard: So-called terrorism is just jihad. That's why ""terrorists"" are called jihadis. Jihad is the core of Islam, not a perversion…",1
@suranie Exactly.  Merkel is defending this.  And the protesters are called Islamophobes for being against it. http://t.co/08ZwRcTo88,1
"@Salon @TheMuslimGuy So when the subject of Islam's relationship with terrorism comes up, they react like the empty morons they are.",1
"@PoliticalAnt @Lithobolos @ZaibatsuNews All Muslims share an ideology that is spelled out as bigoted, sexist, imperialists, homophobic.",1
@anjemchoudary Accepting the idea that Allah obsesses over how we take a dump shows just how utterly insane this inbred religion is.,1
@normfinkelstein Max Blumenthal is bad mouthing you. Not enough room at the top for all the self genocidal Jews. #Israel #Palestine,1
@buttercupashby @MaDaSaHaTtEr_17 Mohammed ran two Jewish tribes out of Medina and stole their property.,1
"After watching the Shia militia beat a Peshmerga to death, I've concluded that they are animals, just like ISIS. #Islam #Iraq #Kobane",1
"@harrietyarker They have been beheading Christians, Jews, Buddhist, Hindus, Ezidis, etc. for 1400 years. Their prophet did it from the start",1
"@DianH4 Not only do that, but they can dump their wives, leaving them nothing, by saying three times, ""I Divorce you"". Barbaric.",1
@YRohaibani @ajwatamr So you just blow off the ones murdered by the Islamists.  Using dead kids for your religious objectives.,1
RT @CharlieDestries: Bill Maher Doubles Down on Islam: ‘Terrorists and the Mainstream Share A Lot of These Bad Ideas’ http://t.co/uQcmBQo1H…,1
@CamilleHughes16 @anthfieg1 @_Watch_Observe_ How many times do I have to tell you that most Muslims are extremists. http://t.co/n4sK0jFvmf,1
"@logicalmind11 No, but if you are following a Quran that has hatred and bigotry in it it makes you a hateful bigot.",1
@mutaSawwif If you don't like hate then you will have to rewrite half of the Quran.,1
One of the pedophile prophets big battles was the battle of the trench in Medina. ISIS are trying to imitate that trick with a Mosul trench.,1
"@oldkhayyam @ardiem1m @MaxBlumenthal Yes, I hate Nazis too. Got a problem with that?",1
@shamsmuna @ajwatamr Don't be an idiot. The Quran and the Hadith declared war on all mankind 1400 years ago. Time for mankind to declare war,1
@buttercupashby @MaDaSaHaTtEr_17 Mohammed was a murderer who had people killed for disagreeing with him.,1
@Clashoftherats I also know that you are lying because I have three translated Qurans that say the same thing as the translations I gave you,1
@PhilipMills8 @PsychBarakat @jncatron Palestinians don't deserve any more dignity and peace than they are willing to give. And that is zero.,1
@harmlesstree2 And then the pedophile sold all the women and children into slavery. And he is the model for Hamas and ISIS.,1
@congressman_aly And maybe you are to stupid to see that the Muslim terrorist in Palestine murder more civilians that Israel.,1
"@reza_rahman If Quran and Hadith are full of hatred and murder and if Muslims support Sharia, then the problem is Islam and screw leftists.",1
RT @KobyKulater: @chezkig1 @georgegalloway Galloway shut your pointless gob you tart. You can't even think straight after being bought out …,1
@ExposeFalsehood @ajwatamr The people who were killed were supporters of the Muslim Brotherhood.  Young terrorists in the making.,1
@MaxBlumenthal @mehdirhasan Mohammed was a head chopper who beheaded 600 Jewish men in one day. Both ISIS and Hamas love beheading people.,1
@AbouAliZarif @MaxBlumenthal So how much freedom of speech is there in Gaza? And do you Jew hating bigots write about that?,1
"@Assiye61 That is a lot of disinformation. For example, there were never more than 5 million North American Indians. http://t.co/ErZxfNAOUt",1
@JohnMannMP @JoRitson Muslims have been raping white girls with Labor's approval for 16 years. Any ukip just got there.,1
@PaulieQw @PTISalarKhan @georgegalloway That's because the standard of comparison is to murdering Muslims.,1
@B1236M @riwired @ilhaam673 @BasimaFaysal Look at the size of Israel.  And yet Muslims are slavering to destroy it. http://t.co/v8eV7D61eA,1
@buellerishere @KellyTurner99 ISIS land and Mauritania. The birth place of Islam didn't give up slavery until 1965. Chechens still have it.,1
"@nader_haq @MadDr11 No, that was just your pedophile prophet making excuses to slaughter them and steal their land and property.",1
"@BenjaminNorton @uygaraktas Considering the endless stream of murders against minorities by Muslims, who cares.",1
"@robert150254 @Ag_nostic @riwired @itsomar99 Mostly Old Testament, were its heroes attacked and slaughter every man, woman, child, animal",1
RT @TheRightWingM: Giuliani watched his city attacked &amp; people jump to their deaths. He's entitled to say WTF he wants about the guy shield…,1
@discerningmumin What are you talking about provocation? Islam declared war with the world.  That is more than enough provocation.,1
@ExposeFalsehood @arabthomness But this is a good lesson that you can't win in the 21st century with ignorant madrassa rats.,1
Kayla Mueller tried to help the Islamists with humanitarian aid and they showed how much they appreciated it by imprisoning her.  #Islam,1
@NNdabbour64 And no one is entitled to a belief that denies other people their believes. http://t.co/pli8wePBsf,1
@discerningmumin Killing people because they believe differently than you and express that is not an excuse for murder except among Muslims.,1
@_d_n_verg_ @stevesalaita Look at this ranting lunatic Palestinian. Interesting what he tells us. https://t.co/8cmfoOZwxz,1
@dankmtl If Israel had given Palestinians the right to return they would now be suffering the same fate of all minorities under Islam.,1
"RT @steloudean: Articles: The Muslim Takeover of West Bengal http://t.co/tEeVCNjEWg Wherever Islam reaches critical mass in The West, conqu…",1
"@truaemusic Okay, show me where Buddha or Lao Tse ever hurt anyone or advocated anyone be hurt.",1
@ummayman90 Who knows if they criticized him?  He killed them.  And the things against him would never make it into the Sunnah.,1
RT @mickk1954: #Christian #Jewish #Faith made #America not #ISLAM please take it back to the #SandPile and kill eachother #Dearbornistan no…,1
@truaemusic The point is about what the society supports and what it does not support. Barbarity is not an aberration in Muslim society.,1
@hizam333 @CENTCOM The Daesh rats keep announcing victories at the same time they keep loosing men and land.  The world is laughing at them.,1
@SevilZadeh What does ISIS do that the prophet Mohammed did not also do?,1
"@DianH4 @ExposeFalsehood Since Islam has already declared war on mankind, mankind needs to declare war back on Islam.",1
@truaemusic So if a Buddhist owns a slave you can say that he goes against his religion.  But a Muslim slave owner is not going against his.,1
@BDSSupporter The Zionist label is just something scum like you use to attack Jews.,1
"Why do Saudis, Pakistanis, ISIS and Taliban brutalize their women? Because Islam tells them to. http://t.co/vguMM46Y9L",1
"@LifeInKhilafah And those few discoveries were made despite Islam, not because of it. Islam has contributed nothing to mankind in 1000 years",1
RT @george3612: @ProudPatriot101 Nick Griffin Exposed the Rape Jihad Way Back in 2004 and the BBC Conspired to Imprison Him.https://t.co/Ke…,1
"RT @WolfSpirit2013: Cheikh Ould M’Kheitir sentenced to death for “apostasy” in #Mauritania
This is #ShariaLaw
#cpc
http://t.co/7opotzqpBi h…",1
"@flatspaddler1 @SumbelinaZ @velvethammer @IronmanL1 @Hatewatch She is crying, ""Boohoo, you are terrorizing our Islamic terrorists""",1
@NNdabbour64 It's not what I think. It's what I have already proven to you multiple times.,1
"@MaxBlumenthal Yeah, the lunatic left who want to earn their livelihood by calling people racists don't care for people who work.",1
